target_id	title	author	year	candidate_count	decision	selected_qid	alternative_qids	confidence	issue_codes	reason	resolution_stage	decision_source	model	prompt_sha256	context_safe_fallback
OL3626132W	Bread	Charles Gilman Norris	1923	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the candidates represents Charles Gilman Norris's literary work Bread. The only literary-work candidate is Bread by Joseph Hergesheimer; the others are a film, dictionary entry, painting, or collection item.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL36966939W	A poor man's house	Stephen Reynolds	1910	19	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	The only candidate associated with the relevant British writer is an edition of Alongshore, a different title from A poor man's house. No supplied candidate affirmatively identifies the target work or provides a work-level parent for it.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL39425320W	Sylvia's travels	Constance Smedley	1911	2	MATCH	Q133555004	[]	high	[]	"Q133555004 is a work-level literary item with the exact title ""Sylvia's Travels,"" matching the 1911 target, and its author is linked to Q18527278 (Constance Smedley). The description's married-name form, Constance Armfield, does not outweigh the explicit author identity."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL39500589W	Beverly Gray's challenge	Clair Blank	1945	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is The Adventure Girls, a novel series by Clair Blank, not the distinct novel Beverly Gray's Challenge. It has no matching title or other affirmative identity evidence.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL3979509W	The vicar's daughter	Young, E. H.	1928	1	NO_MATCH		[]	high	"[""edition_without_work_item"", ""missing_metadata""]"	"The only candidate is explicitly a version, edition, or translation and lacks a title or P629 link to a work-level item. It therefore cannot be selected for the abstract work ""The vicar's daughter."""	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4031984W	The fortnight in September	R. C. Sherriff	1931	8	MATCH	Q135185365	[]	high	[]	Q135185365 is a work-level literary item with the exact title, matching author R. C. Sherriff, and matching 1931 publication year; it is explicitly described as the novel.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4104751W	Seven Footprints to Satan	Abraham Merritt	1928	10	MATCH	Q134741420	[]	high	[]	"Q134741420 is a work-level literary item titled ""Seven Footprints to Satan"" by Abraham Grace Merritt, matching the target title and author. The film candidate is a derivative adaptation and is not the target work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL42910541W	Polly's pension plans	Marian Lawrence Peabody	1917	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL42924482W	The talisman	Scott, Walter	1885	12	MATCH	Q952340	[]	high	[]	Q952340 is the work-level literary item for Walter Scott's novel The Talisman, with exact title and author evidence. The 1885 target is an edition or reprint of the novel, and the edition wording does not establish a distinct work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL42968384W	Friendly ocean	George Borodin	1946	2	NO_MATCH		[]	high	"[""wrong_work""]"	Neither candidate represents the literary work Friendly ocean. Q117036155 is a bulk carrier, while Q133530210 is the distinct 1948 novel Spurious Sun by the possible author alias George Sava/George Borodin.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4318055W	The mighty hunter	Berta Hader	1943	1	MATCH	Q65066453	[]	high	[]	The candidate is a 1943 literary work with the exact title and an alias explicitly identifying it as The Mighty Hunter by Berta Hader, matching the target.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43423236W	Dhidgerry Dhoo!	Owen E. Griffiths	1943	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL43433833W	The black arrow	Robert Louis Stevenson	1908	13	MATCH	Q1196792	[]	high	[]	Q1196792 is the work-level novel by Robert Louis Stevenson, with the exact title as an alias and the full title “The Black Arrow: A Tale of the Two Roses.” The 1908 target year is consistent with a later edition of the 1889 work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43487171W	Quentin Durward	Scott, Walter	1894	13	MATCH	Q2469230	[]	high	[]	Q2469230 is the work-level literary item for Quentin Durward, explicitly identified as a novel by Walter Scott. The target year 1894 is consistent with a later edition of the original 1823 work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43627051W	The woman in black	Zenith Jones Brown	1947	9	MATCH	Q48743709	[]	high	[]	Q48743709 is a work-level literary item with the exact title and the author Zenith Jones Brown. Its description identifies the work as by Leslie Ford, consistent with the author's pseudonym/alternate identity, while the stated author matches the target.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43643983W	Hone tiki dialogues	Alfred A. Grace	1910	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL4416369W	Get a horse	Bellamy Partridge	1937	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is a 2013 Mickey Mouse animated short film, not Bellamy Partridge's 1937 literary work Get a horse.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4429446W	Harbor tales down north	Norman Duncan	1918	2	NO_MATCH		[]	high	"[""wrong_work""]"	"Neither supplied candidate matches the target title ""Harbor tales down north""; both are different literary works by Norman Duncan."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL44408764W	The green light	Louise Landon	1931	3	NO_MATCH		[]	high	"[""wrong_work""]"	None of the candidates represents the literary work by Louise Landon. The only literary-work candidate is a short story by Barry Pain, while the others are a television episode and a video game.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4468874W	Marching! Marching!	Clara Weatherwax	1935	1	NO_MATCH		[]	high	"[""wrong_work""]"	The candidate is a Christian hymn text by Charles H. Gabriel, whereas the target is the 1935 literary work by Clara Weatherwax; the title similarity is insufficient.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL44944397W	The perfect leaf	Frank A. Fortescue	1930	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL44967940W	A Japanese maiden	Annie M. Piercy	1900	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL4528060W	Seabird	Holling Clancy Holling	1948	10	MATCH	Q7440164	[]	high	[]	"Q7440164 is a literary work titled ""Seabird"" by Holling C. Holling, matching the target title and author. Its 1978 date is compatible with a later publication or cataloging date and does not outweigh the strong title-author identity evidence."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL45611W	Selections	Henry Fielding	1923	15	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents Henry Fielding's work titled ""Selections"". The exact-title candidates are by other authors, while the Fielding candidates are different works."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4677749W	Life of Tom Horn	Tom Horn	1904	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL472742W	The Rose and the Yew Tree	Agatha Christie	1948	9	MATCH	Q3288087	[]	high	[]	"Q3288087 is a work-level item explicitly titled ""The Rose and the Yew Tree,"" identified as a 1948 novel by Agatha Christie, matching the target title, author, and year."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5362130W	The earth is the Lord's	Taylor Caldwell	1940	10	NO_MATCH		[]	high	"[""wrong_work""]"	The target is Taylor Caldwell's 1940 novel, but no supplied candidate represents that literary work. Q111654459 has the title but is a 1981 World Day of Prayer recurring event edition, while the remaining candidates are different Taylor Caldwell novels.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5509338W	Fall Over Cliff	Bell, Josephine	1938	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL5886802W	Who's to blame?	Henry Fauntleroy	1883	5	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the candidates represents the 1883 literary work by Henry Fauntleroy. The candidates are unrelated scholarly articles, a 1982 novel by Asemota Mac Morgan, and a television episode; the author identity is also ambiguous between two Henry Fauntleroy entities.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL60454W	Ever after	Phyllis A. Whitney	1948	10	NO_MATCH		[]	high	"[""wrong_work""]"	No supplied candidate represents the 1948 literary work Ever after by Phyllis A. Whitney. The exact-title candidates are albums, singles, television entities, or Graham Swift's different novel; the Whitney candidates have different titles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6522777W	... Letters from the country and the town	Alciphron	1923	2	MATCH	Q87780200	[]	medium	"[""title_variant""]"	Q87780200 is a work-level item for Alciphron's Letters, which corresponds to the target's expanded title 'Letters from the country and the town'; the 1923 record is a translation/edition of this underlying work. The other candidate is an unrelated 1931 edition with a different title.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6601321W	Summer stranger	Louise Field Cooper	1947	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL6605492W	Dave Dawson at Casablanca	Robert Sidney Bowen	1944	10	NO_MATCH		[]	high	"[""wrong_work""]"	All supplied candidates are different Robert Sidney Bowen novels and none has the target title or affirmative evidence identifying it as Dave Dawson at Casablanca.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL67238W	The country of the pointed firs	Sarah Orne Jewett	1896	10	MATCH	Q7727811	[]	high	[]	Q7727811 is a work-level literary item with the exact title, matching author Sarah Orne Jewett, and publication date 1896. The other similarly titled candidate is a distinct collection containing additional stories.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6832121W	The  hourglass	David Alman	1947	5	NO_MATCH		[]	high	"[""wrong_work"", ""edition_or_translation""]"	None of the candidates represents a literary work by David Alman. Q105974715 is an edition of a poem by Ben Jonson, while the others are a painting, film, symbol, or another painting.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6854317W	Shanghai honeymoon	Dekobra, Maurice	1946	10	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates has the target title or an identifiable title variant for Shanghai honeymoon. The candidates represent different Maurice Dekobra works, several only as editions or translations.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL69150W	Criticism and fiction	William Dean Howells	1891	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the work titled ""Criticism and Fiction""; all are different works by William Dean Howells."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7017858W	Red sepulchre, a story of adventure behind the Iron Curtain	Peter Simonds	1947	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7025888W	Progressive readings in prose	Rudolph W. Chamberlain	1923	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7150451W	Out of the Flame	Eloise Lownsbery	1931	1	MATCH	Q7111757	[]	high	[]	"Q7111757 is a work-level literary item explicitly titled ""Out of the Flame,"" authored by Eloise Lownsbery, with a matching 1931 publication date."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL724067W	The death of the heart	Elizabeth Bowen	1938	20	MATCH	Q3823252	[]	high	[]	Q3823252 is the work-level novel The Death of the Heart by the correct author, Elizabeth Bowen (1899–1973), with matching title and 1938 publication date.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7411603W	Senorita from Chicago	Vida Hurst	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7424493W	Southbound ..	Anderson, Barbara Tunnell	1949	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the 1949 literary work Southbound by Barbara Tunnell Anderson; the closest title match is a different Japanese fiction work and film, while the others are a podcast, video game, or music albums.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7424544W	Wheels in the timber	Evelyn Voss Wise	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7427609W	Not with eyes only	Carver, George	1948	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7439933W	The story of Joseph	Josephine Sanger Lau	1950	5	NO_MATCH		[]	high	"[""wrong_work""]"	All supplied candidates represent paintings or tapestry series titled The Story of Joseph, not the 1950 literary work by Josephine Sanger Lau.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7441102W	Keep cool, Mr. Jones	Fuller, Timothy	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7539581W	Door nails never die	Anthony Wynne	1939	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL75405W	That stick	Yonge, Charlotte Mary	1892	7	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""That stick""; all represent different literary works by Charlotte Mary Yonge."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7541910W	Peggy and the pup	Helen Sewell	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7637104W	The travels of a snail	Eleanor Hoffmann	1939	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7649915W	Susan Merton's daughter	Louise Logan	1947	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7671685W	What dark secret	Dudley, Dorothy	1943	5	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	"None of the supplied candidates represents the literary work ""What dark secret"" published in 1943. The candidates are unrelated scholarly articles by different people named Dorothy Dudley or Dorothy Dudley Leal, with no matching title or affirmative work-level identity evidence."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
