quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Bashkin 2021_p2_b0	Bashkin 2021.pdf	2	block	33		0	Orit Bashkin is a professor of modern Middle Eastern history in the Depart- ment of Near Eastern Languages and Civilizations at the University of Chicago. She is also a coeditor of Critical Inquiry.	,“WeArabAmericansandMuslimsAreVotingforBernie.BecauseHe’s Jewish,”Haaretz,23Feb.2020,www.haaretz.com/jewish/.premium-we-arab-americans-and -muslims-are-voting-for-bernie-because-he-s-jewish-1.8560210	rn Middle Eastern history in the Depart- ment of Near Eastern Languages and Civilizations at the University of Chicago. She is also a coeditor of Critical Inquiry.	"A

この引用は、学術的"
Batsaki 2024_p7_i1	Batsaki 2024.pdf	7	inline	8	(PTP,p.12)	A	ontic exuberance and uncontrollable efflorescence of vegetal life	euncheckedproliferationoftheinvasive that escapes the artist’s control in the gallery. Kudzu has been reviled for overtaking and smothering other plants in the wild and is thus a sinister foil to the	(PTP,p.12).WhileplanttheoristslikeMarderpositavegetalontology ofembeddednesswithinaneconomyofexpenditureandreciprocity,Oko- yomon’s installations acknowledge the plant’s uncanniness and out of placedn	A
Batsaki 2024_p20_i1	Batsaki 2024.pdf	20	inline	11		A	based on the best information in the possession of scientific agriculturists,	kudzu fuels the artist’s critique of the arrogant and misguided treatment of living organisms as commodities amenable to economies of scale.63 Themassivebioinfrastructureprojectwas,accordingtoBennett,	and earlywarningsaboutkudzu’srapidproliferationandpotentialinvasiveness were dismissed.64 Although Bennett enumerated the many scientific disci- plines that informed the conservation plan—from the ag	"A

この引用は、科学的"
Batsaki 2024_p22_i1	Batsaki 2024.pdf	22	inline	9	(PTB,p.32)	A	a thing that has overstepped the confines of thinghood	ressiblevitalityofphotosyntheticlife,78“its astonishing tenacity, its capacity for survival” (PTP, p. 19). On the other hand,kudzuisaposterchildforthebadinfinityoftheproliferatingthing without telos,	(PTP,pp.23–24).Initsinvasivecharacterkudzuseemsemblematicofveg- etalgrowthwith“noentelechy”(PTB,p.32).Inharminglocalecosystems by lowering biodiversity while disturbing the economic productivity of t	"A

この引用は学術的な"
Batsaki 2024_p23_i1	Batsaki 2024.pdf	23	inline	9		C	ToSee the Earth before the End of the World,	ldwasanimmersiveexperiencethatexpandedintimeandspaceas the visitor meandered around the paths and glimpsed the vegetation and sculpturesfromdifferentvantagepoints.ThetitlereferredtoapoembyEd Roberson,	which brought the work into dialogue with planetary questions of ecological destruction and extinction. Another source of inspiration was Edouard Glissant’s play MonsieurToussaint(1981),alludingtothe	C
Belisle 2025_p1_i1	Belisle 2025.pdf	1	inline	11	(p.6)	A	framed within long-standing debates on the ontology of the pho- tographicimage,	elewski’sessayonAIandphotographytakesupahot-dog- sandwichkindofquestion(seeAmandaWasielewski,“UnnaturalImages:On AI-GeneratedPhotographs,”CriticalInquiry51[Autumn2024]:1–29).Wasielewski asserts that,	heressay“seekstoanswerthequestion:Canphotorealistic AI-generatedimagesbedefinedasphotographs?”(p.6).Herephotography 1. See,forexample,MeganGarber,“It’sNotaSandwich,”Atlantic,5Nov.2015,www .theatlantic	"A

この引用は、AMANDA WAS"
Belisle 2025_p2_b0	Belisle 2025.pdf	2	block	30		0	Brooke Belisle is an associate professor in the Department of Art at Stony Brook University. She is the author of Depth Effects: Dimensionality from Camera to Computer ( 2024 ).	te.Thistautological approachthreatensnotonlytocarryforwardinfluentialoversimplifications, butalsotonaturalizenewlydominanttermsofAIasahistoricalorinevitable conditionsofhowthingsareandalwayshavebeen.	essor in the Department of Art at Stony Brook University. She is the author of Depth Effects: Dimensionality from Camera to Computer (2024).	A
Benney 2020_p1_i1	Benney 2020.pdf	1	inline	8		A	the two things that cannot be ne- gated	le’sRepublicof China(PRC)historyisa unifiedcontinuum.HestatesthatMaowasnotjustaheroof histimebut alsothatthePRCstilldependson“theenrichmentanddevelopmentofMao- ist thought,”2 a principle expressed as	:“Wecannotusetheperiodbeforereformtonegatetheperiodafter reform,andcannotusetheperiodafterreformtonegatetheperiodbefore reform.”3 Somewritershaveclaimedthata“Maoistrevival”hastakenplaceunder Xi’sleade	"A

この引用は、中国の"
Benney 2020_p2_b0	Benney 2020.pdf	2	block	56		A	Jonathan Benney is a lecturer in Chinese studies at Monash University. He studies contemporary China and its political terminology, communication, de- sign, and new media. His publications include the monograph Defending Rights in Contemporary China ( 2013 ) and articles on rights activism, local con fl ict reso- lution, online discourse, and use of social media.	Maotheimaginedaestheticresource,Ienclosethelatterinsquarebrackets,drawingfromthe notationusedtoindicateframeincognitivelinguistics;seeVyvyanEvans,GlossaryofCognitive Linguistics(Edinburgh,2007),p.24.	inese studies at Monash University. He studies contemporary China and its political terminology, communication, de- sign, and new media. His publications include the monograph Defending Rights in Cont	"A

この引用は、学術著"
Benney 2020_p6_i1	Benney 2020.pdf	6	inline	9		A	fascism leads logically to the aestheticization of political life,	610 Jonathan Benney / Aesthetic Resources thinking, epitomized by Walter Benjamin’s argument that	18 suggests that aesthetics (orritualvalues)areemphasizedbyauthoritarianstatesthataimtoexclude opposition,preservepropertyrelations,andsuppresscitizenunrest.Another approacharguesthatrisingstandardsof	"A

この引用は、ジョ"
Benney 2020_p13_i1	Benney 2020.pdf	13	inline	12		A	actual discursive practice . . . put authoritative words on uncertain ground.	ed Book, Quotations from Chairman Mao, was a “quasi-religious” canonical text, but by rearranging and reinterpreting its content, citizens could still find ways of expressing their desired mean- ing:	55 In contemporary China, though, the bricks do not necessarily fittogethersoneatly,andthuswemovefrombrickstobricolage. Bricolage refersessentiallytoaworkmadeupofdisparateparts;thetask ofthecreatorist	"A

この引用は、「毛"
Benoist 2019_p20_i1	Benoist 2019.pdf	20	inline	14		C	cuttin’ loose and takin’ the music with you whatever the score may call for.	orhe makesit.Inthisstory,givingupthepowerisasimportantastakingitover.In ordertomakesenseofthispoint,letusreturntoArmstrong’smemories.We havealreadycommentedon thefact thatthegiganticimprovisertalksof	Thisnotionoftakingthemusicwithoneselfseemscertainlytoindi- catesomekindofempowerment.However,asSatchmocontinues: Everytimetheyplaythereissomethingnewswingingintothemusicto makeit“hot”andinteresting.An	"C

この引用は、ルイ"
Bering-Porter 2022_p6_i1	Bering-Porter 2022.pdf	6	inline	17		A	seen as a matter of both techno- logical change and the formation of a specific cultural imaginary.	n,andpoliticaleconomy.10 Notably,SebastianHerrmannhasalsopointedtodataasasymbolicformin hisincisivecritiqueofthelargequantitiesofdatageneratedbytheinstitutions of American slavery to describe a shift	11 This 9. ErwinPanofsky,PerspectiveasSymbolicForm(Brooklyn,N.Y.,1991),p.41.	"A

この引用は、データを「"
Bering-Porter 2022_p23_i1	Bering-Porter 2022.pdf	23	inline	12		A	is the development of the capacity to capture, store, and re- trieve,	284 David Bering-Porter / Data as Symbolic Form insteadtheremaybetwophasesofmediationatwork.39“Thefirst,”Connor points out,	followedbyasecondphase,which“isthedevelopmentofsomething liketheprincipleofspontaneousself-capture.”40Whilethefirstphaseiscertainly ahistoricalreality,thesecondphaseseemsmorelikefantasybutaninstrumen-	"A

この引用は、学術論"
Bering-Porter 2022_p24_i1	Bering-Porter 2022.pdf	24	inline	14		A	is perhaps to mythify it in its turn and to produce an artificial myth.	howsusthewaythatdataasarepresentational systemcutsbothways;therecanbepositiveresultstothedreamofdataasa totalizingconceptualmedium—acountermyth,ifyouwill.“Thebestweapon against myth,” Barthes argues,	43 While Du Bois’s short story only represents aninitialandperhapsnotentirelysuccessfulattempt,itwasneverthelessavalu- ablesupplementtohisvisualizationsofBlacklifeinAmericathatsuccess- fullyservedthei	A
Bernstein 2024_p2_b0	Bernstein 2024.pdf	2	block	50		0	Anya Bernstein is professor of anthropology at Harvard University and the author of Religious Bodies Politic: Rituals of Sovereignty in Buryat Buddhism ( 2013 ), The Future of Immortality: Remaking Life and Death in Contemporary Russia ( 2019 ), and Pleistocene Park: Extinction and Eternity in the Russian Arctic (forthcoming).	singGlobalTemperaturesAreCreatingBub- bling,MethaneLakesYouCanLightonFire,”BusinessInsider,12Apr.2019,www.business insider.com/frozen-lakes-light-fire-thermokarst-global-warming-climate-change-2019-4	ropology at Harvard University and the author of Religious Bodies Politic: Rituals of Sovereignty in Buryat Buddhism (2013), The Future of Immortality: Remaking Life and Death in Contemporary Russia (	"A

この引用テキストは、"
Bernstein 2024_p6_i1	Bernstein 2024.pdf	6	inline	33		C	That’s why people are constantly mowing their lawns and trimming their bushes—it’s a classic look surrounding all the houses—an English park! Because this was precisely this landscape our ancestors were at home in.	andscape where there is plenty of food for them. A human is a component of this pasture ecosystem. “And that is why,” he added, leaping from the prehistoric to the present with an unexpected analogy.	IttookmesometimetogetusedtoZimov’sthinkingacrosstimescales that are incomparably vaster than the ones we tend to operate in. By “an- cestors” and “humans” he means the early hunter-gatherers living a	C
Bernstein 2024_p12_i1	Bernstein 2024.pdf	12	inline	14		B	I started preparing for the breakdown of the Soviet Union well in ad- vance,	ctwasconceivedandtotheproject’sin- tellectuallineagesbutalsotoelementsof Zimov’spersonallifestory,which accountforhismotivations. To Bequeath an Ecosystem: Kinship as Survivalism on a Planetary Scale	Zimovtoldmeatonepoint.“IhadbeenwatchingGorbachevonTV forafewyearsandmadesomepredictions.ItwascleartomethattheUSSR wouldcollapse,sciencewouldbeforgotten,andthatweshouldstartprepar- ingthedrybread.”Thed	"B

この引用は、ZIMOV"
Bernstein 2024_p13_i1	Bernstein 2024.pdf	13	inline	20		B	My goal is for my grandkids to have something to munch on [chto-to pogryzt’] in this ecosystem. Otherwise, why bother?	anttoyou—aslongastheecosystemrecovers?”WhatIwasget- tingatwaswhetherZimovcountedhimselfasaproponentofhumanextinc- tionand“naturetakingitscourse”orwhetherhehadotherconcerns.Hean- swered unequivocally:	On another occasion, he declared that instead of leaving his grandchildren and great-grandchildren an inheritance or money, he would rather leave them anecosystem. Intheorizinghisownmotivations,Zimov	B
Biagioli 2019_p16_i1	Biagioli 2019.pdf	16	inline	29	(SB, pp. 116, 118)	A	a homicide was claimed by the victim’s family with a view, not to receiving him as substitute for the victim, but to putting him to death for his deed	retaliation in kind. According to the Hittite code, “all that a manwhohadkilledanothermanhadtodowastosupplythelatter’sfamily with one or more persons,” which may have then evolved into the view that,	(SB, pp. 116, 118).34 If so, retaliation and compensation were twofacesofthesame“talionic”coin,providedthatthenatureofthecrime 31. “Ifonedestroytheeyeofaman’sslaveorbreakaboneofaman’sslaveheshallpay	"A

この引用文は、"
Biagioli 2019_p17_i1	Biagioli 2019.pdf	17	inline	30	(MM, pp. 473, 474)	A	there is no substitute that will satisfy justice. There is no similarity between life, however wretched it may be, and death, hence no likeness between the crime and the retribution	6ThisiswhatKantaddressedwhen,afterstat- ingthatjusticehastobethoughtthroughthe“principleofequality”em- bodied in the scale of justice, he argued that, “he [who] has committed murder must die” because	(MM, pp. 473, 474). One could argue, contra Kant, that life imprisonment is in fact the properpunishmentformurderbecauseinbothcaseswhatisendedbyboth the crime and the punishment is one’s ability to e	A
Biagioli 2019_p18_i1	Biagioli 2019.pdf	18	inline	22		D	‘This utterance of yours is true. The Osiris, king’s scribe Ani, justified, is without evil. We have nothing to accuse him of.’	judgedtheheartofthisOsiris[Ani],hissoulstandingaswitnessforhim. Hisdeedsaretrueuponthegreatbalance;noevilhasbeenfoundinhim,’” towhichtheEnneads(theninegodssittinginjudgment,notpicturedhere) respond:	41 This judgment does not seek to balance crimes against punishments butconcernsforensicweighing.Still,becauseofitsfocusonequilibrium, thescenebringsupthesamechallengesinvolvedinthebalancingofcrimes a	"D

THIS IS A QUOTATION FROM THE EGYPTIAN"
Blom 2019_p3_i1	Blom 2019.pdf	3	inline	15		A	binds us to the world in movement and keeps the world practically bound to itself,	l temporalities of infra- structures—the infrastructural when—over analyses of discrete and trans- parenttechnicalsubstrates.8Extendingtheirwork,LaurenBerlanthasde- fined infrastructure as that which	in contrast to structure, which merely organizes transformation. Hence, infrastructures may be understood in ecological termsas “the movement or patterning of social form” or“thelivingmediationofwhat	A
