filename	page_num	fn_num	fn_text
Al-Bahloly 2020.pdf	20	22	"Mahṃ ūdSạbrī,""Mushkilaal-rasmal-muʿāsịrfīal-ʿIrāq,""Al-ʾĀdāb(Jan.1956):"
Al-Bahloly 2020.pdf	20	23	Ibid.,67–
Al-Bahloly 2020.pdf	20	24	SabrileftIraqin1960tostudyinMoscow.HesettledinPragueandonlyreturnedto Iraqonceinhislife.HediedinLondonin2012.
Al-Bahloly 2020.pdf	21	25	SeeBadrShākiral-Sayyāb,KuntuShiūʿiyyiān(Köln,2007),pp.7–
Al-Bahloly 2020.pdf	21	26	"SeeT.S.Eliot,""TheWasteLand,""PoetryFoundation,www.poetryfoundation.org /poems/47311/the-waste-land"
Al-Bahloly 2020.pdf	22	31	"BadrShākiral-Sayyāb,""Wasāʾiltaʿrīfal-ʿarabbi-natājihimal-ʾādabīal-hạdīth,""Al-ʾĀdāb (Oct.1956):22;hereafterabbreviated""W."""
Al-Bahloly 2020.pdf	23	32	"JabrāIbrāhīmJabrā,""al-Ustụ̄rawasayfal-kalima,""inal-Rihḷaal-Thāmina:dirāsāt naqdiyya(Beirut,1979),p."
Al-Bahloly 2020.pdf	23	33	SeeJamesGeorgeFrazer,TheGoldenBough:AStudyinMagicandReligion,12vols. (London,1906–1915),5:3–
Al-Bahloly 2020.pdf	23	34	Oneaspectofmodernpoetryistherecoursetomyth,legend,andsymbols.Butthe needforthesymbolandthelegendtodayisnotwhatitwasyesterday.Weliveina worldinwhichthereisnopoetry,inthesensethatitisruledbyvaluesthatarenot
Al-Bahloly 2020.pdf	24	35	"BadrShākiral-Sayyāb,""al-Iltizāmwaal-lāiltizāmfīal-ādabal-ʿarabīal-hạdīth,""al-ʾĀdab al-ʿarabīal-muʿāsịr(Paris,1961),p."
Al-Bahloly 2020.pdf	24	36	SeeBatatu,TheOldSocialClasses,p.694.
Al-Bahloly 2020.pdf	25	11	KadhimHaidar,TheStruggleofaHero(Masṛaʿbatl)̣,1958.Oiloncanvas, 60×80cm.NationalMuseumofModernArt,Baghdad.(Photo:Diaal-Azzawi.)
Al-Bahloly 2020.pdf	26	37	"Theliteratureonthemourningofal-Husaynisabundant,andwhenitisnotrepetitive itisparticulartodifferentnationalcontexts:Iran,Lebanon,Turkey,Iraq,India,andPakistan.For anexcellenthistoryofthemourningrituals,seeYitzhakNakash,""AnAttempttoTracethe OriginoftheRitualsofʿĀshūrāʾ,""DieWeltdesIslams33(Nov.1993):161–81and,specifically regardingIraq,TheShi'isofIraq(Princeton,N.J.,1995),pp.141–62.Foranethnographyofthe taʿzīya—astheritualsareknowncollectivelyinIraq—intheBaghdadsuburbofKadhimayn atthetimeoftheexhibitioninthe1960s,seeIbrahimal-Haidari,ZurSoziologiedesschiistischen Chiliasmus:einBeitragzurErforschungdesirakischenPassionsspiels(FreiburgimBreisgau,1975)and Tarājīdiyyāal-Karbalāʾ:sūsiyūlūjīyāal-khitạ̄bal-shīʿī(London,1999)."
Al-Bahloly 2020.pdf	27	38	ĀbīJaʿfarMuhạmmadbinal-H(cid:1)assanal-Tụ̄ sī,Ikhtīyārmaʿrifatal-rijālal-maʿrūfbi-rijāl al-Kashshī,ed.MuhạmmadJāsimal-Mājidi,3vols.(Tehran,2019),2:
Al-Bahloly 2020.pdf	27	39	"SeeWilferdMadelung,""TheHāshimiyyātofal-KumaytandHāshimīShiʿism,""Studia Islamica70(1989):5–26."
Al-Bahloly 2020.pdf	28	40	Ibid.p.24.ThatspecialstatuswasmarkedbytheexclusionoftheBanūHāshimfrom receivinganyshareinthetax(zakat)assessedonthecommunityanditsentitlementtoapor- tionofwartribute(khums).
Al-Bahloly 2020.pdf	28	41	SeeYāqūtal-H(cid:1)amawīal-Rūmī,Muʿjamal-udabāʾ,ed.IhṣānʿAbbās,7vols.(Beirut, 1993),4:1788–
Al-Bahloly 2020.pdf	28	42	Thatfactwasnotlostonthecaliphal-Muʿtadịd,whoin897issuedanedictbanning thestorytellers;seeMuhammadibnYariral-Tabari,TheHistoryofal-Tạbari(Taʾrīkhal-rusul wa'l-mulūk),trans.FranzRosenthal,38vols.(Albany,N.Y.,1990),38:47.
Al-Bahloly 2020.pdf	29	43	SeeMichaelCooperson,ClassicalArabicBiography:TheHeirsoftheProphetsintheAge ofal-Maʾmūn(NewYork,2000),pp.33–
Al-Bahloly 2020.pdf	29	44	Seeibid.,pp.138–
Al-Bahloly 2020.pdf	29	45	SeeHenriLaoust,LaProfessiondeFoid'IbnBatṭạ (Damascus,1958),pp.XXVIII–XLI.
Al-Bahloly 2020.pdf	29	46	SeeLouisMassignon,Hallāj:MysticandMartyr,trans.HerbertMason(Princeton,N.J., 1994),p.253.
Al-Bahloly 2020.pdf	30	47	Seeibid.,p.
Al-Bahloly 2020.pdf	30	48	Seeibid.,pp.179–
Al-Bahloly 2020.pdf	30	49	Seeibid.,pp.248–
Al-Bahloly 2020.pdf	30	50	Seeibid.,pp.124–28.
Al-Bahloly 2020.pdf	32	54	SeeBabakRahimi,TheaterStateandtheFormationoftheEarlyModernPublicSpherein Iran:StudiesonSafavidMuharramRituals,1590–1641CE(Boston,2012),pp.235–
Al-Bahloly 2020.pdf	32	55	"""ThisMuharramplayisnotofancientdateinKadhimain,asitisinPersia;itwasfirststarted some159yearsago""(IraqIntelligenceReport,11315/100/93,ReportNo.21,15Sep.1921,p.17)."
Al-Bahloly 2020.pdf	33	56	SeeNakash,TheShi'iofIraq,pp.25–48.
Al-Bahloly 2020.pdf	34	57	SeeBatatu,TheOldSocialClasses,pp.83–
Al-Bahloly 2020.pdf	34	58	SeeNakash,TheShi'iofIraq,p.
Al-Bahloly 2020.pdf	34	59	SeeʿAlial-Wardī,Dirāsafītạbīʿatal-mujtamaʿal-ʿirāqī(Baghdad,1965),pp.238–
Al-Bahloly 2020.pdf	34	60	Ibid.,p.239.
Al-Bahloly 2020.pdf	35	61	"SeeFuʾādJamīl,""Mulāmiḥal-mujtamaʿal-ʿiraqīfīmāʾthūrātihial-shaʿbiyya:al-huwad̲īr wal-hawsātal-shaʿbiyya,""al-Balad,12Oct.1963."
Al-Bahloly 2020.pdf	35	62	SeeReynoldA.Nicholson,ALiteraryHistoryoftheArabs(Cambridge,1969),pp.76–
Al-Bahloly 2020.pdf	35	63	"Jamīl,""Mulāmiḥal-mujtamaʿal-ʿiraqīfīmāʾthūrātihial-shaʿbiyya:al-huwad̲īrwal- hawsātal-shaʿbiyya."""
Al-Bahloly 2020.pdf	35	64	"SeeMusṭạfaʾMuhạmmadH(cid:1)asanayn,""al-Ghanāʾwaal-raqṣʿandʿashāʾiral-ʿirāq,""al- Balad(27Nov.1963)."
Al-Bahloly 2020.pdf	36	65	SeeBatatu,pp.473–75.In1954,theaveragedailywageofshurūgiwas188fils;acucum- bercostthreehundredfils.
Al-Bahloly 2020.pdf	36	66	Seeal-H(cid:1)aidarī,Tarājīdiyyāal-Karbalāʾ,pp.178–81.Seealsoal-Haidari,ZurSoziologiedes schiitischenChiliasmus,pp.68–
Al-Bahloly 2020.pdf	36	67	Seeal-Ghitạ̄',al-Ānwāral-hụsaynīyyawaal-shʿāʾiral-islāmīyya,pp.72–77.
Al-Bahloly 2020.pdf	37	69	ForShahrastani'srelationshiptoothermodernistthinkers,aswellasforafulldiscus- sionofNahdạtal-H(cid:1)usaynasapieceofmodernpoliticalcommentary,seeibid.
Al-Bahloly 2020.pdf	37	70	Sūratal-ʾĀʿrāf,7:181.MythinkingherehasbeenguidedbyMajidKhadduri,TheIslamic ConceptionofJustice(Baltimore,1984).
Al-Bahloly 2020.pdf	38	71	Sūratal-Tawba,9:
Al-Bahloly 2020.pdf	38	72	SeePatriciaCroneandMartinHinds,God'sCaliph:ReligiousAuthorityintheFirstCen- turiesofIslam(NewYork,2003).
Al-Bahloly 2020.pdf	39	73	Foradetailedaccountofthisshift,seeibid.
Alff 2021.pdf	1	1	GeorgeMeriton,AGuidetoSurveyorsoftheHigh-Ways(London,1694),p.A4v;hereafter abbreviatedG.
Alff 2021.pdf	1	2	AndrewMcRae,LiteratureandDomesticTravelinEarlyModernEngland(NewYork, 2009),p.
Alff 2021.pdf	1	3	Meriton'sargumentwouldinfluencescoresoflaterlegalwriters,andrecirculateverbatim inpopulartreatiseslikeWilliamHawkins'sATreatiseofthePleasoftheCrown,2vols.(Lon- don,1716),1:201,andRichardBurn'sJusticeofthePeace,andParishOfficer,4vols.(London, 1793),2:
Alff 2021.pdf	1	500	CriticalInquiry47(Summer2021) ©2021byTheUniversityofChicago.00093-1896/21/4704-0001$10.00.Allrightsreserved.
Alff 2021.pdf	2	9	"Forahistoryofthephrase'smultivalence,seeDavidAlff,""RichardSavageandthePoetry ofPublicWorks,""ELH86(Spring2019):141–"
Alff 2021.pdf	2	45	David Alff is an associate professor in the English department at the Univer- sity at Buffalo. He is the author of The Wreckage of Intentions: Projects in British Culture, 1660–1730 (2017) and is writing a new book entitled Rights of Way.
Alff 2021.pdf	3	10	DanielDefoe,AnEssayuponProjects(London,1697),p.73;hereafterabbreviatedE.
Alff 2021.pdf	3	11	W.G.Hoskins,TheMakingoftheEnglishLandscape(London,1963),p.
Alff 2021.pdf	3	12	"SidneyandBeatriceWebb,""TheKing'sHighwaybeforetheSixteenthCentury,""EnglishLo- calGovernment:TheStoryoftheKingsHighway(NewYork,1913),p.5;hereafterabbreviated""K."""
Alff 2021.pdf	3	13	"SeeValerieAllen,""WhenThingsBreak:MendingRoads,BeingSocial,""inRoadworks: MedievalBritain,MedievalRoads,ed.AllenandRuthEvans(Manchester,2016),p.77."
Alff 2021.pdf	4	14	"PaulN.Edwards,""InfrastructureandModernity:Force,Time,andSocialOrganization intheHistoryofSociotechnicalSystems,""inModernityandTechnology,ed.ThomasJ.Misa, PhilipBrey,andAndrewFeenberg(Cambridge,Mass.,2003),p."
Alff 2021.pdf	4	15	Hoskins,TheMakingoftheEnglishLandscape,p.
Alff 2021.pdf	4	16	MichaelRubenstein,PublicWorks:Infrastructure,IrishModernism,andthePostcolonial (NotreDame,Ind.,2010),p.3.
Alff 2021.pdf	5	18	WolframSchmidgen,Eighteenth-CenturyFictionandtheLawofProperty(NewYork, 2004),p.
Alff 2021.pdf	5	19	"TimothyMitchell,""Introduction:LifeofInfrastructure,""ComparativeStudiesofSouth Asia,AfricaandtheMiddleEast34(Dec.2014):"
Alff 2021.pdf	5	20	Defoe,AJournalofthePlagueYear,ed.CynthiaWall(NewYork,2003),p.9;hereafter abbreviatedJ.
Alff 2021.pdf	5	21	"AhallmarkofJournal'sLondon,accordingtoCynthiaWall,isitsjumblingof""images ofenclosureandpossibilitiesofescape""(Wall,introductiontoDefoe,AJournalofthePlague Year,p.xxxi)."
Alff 2021.pdf	6	22	SeeErnestGilman,PlagueWritinginEarlyModernEngland(Chicago,2009),p.
Alff 2021.pdf	6	23	GillesDeleuzeandFélixGuattari,AThousandPlateaus:CapitalismandSchizophrenia, vol.2ofCapitalismandSchizophrenia,trans.BrianMassumi(Minneapolis,1987),p.
Alff 2021.pdf	6	24	"Harvey,""InfrastructuresInandOutofTime,""p."
Alff 2021.pdf	6	25	"LaurenBerlant,""TheCommons:InfrastructuresforTroublingTimes,""SocietyandSpace 34,no.3(2016):393;hereafterabbreviated""C."""
Alff 2021.pdf	6	26	"Defoe'screwapproximatesTimIngold'sideaofmotion:""notacastingaboutthehard surfacesofaworldinwhicheverythingisalreadylaidout,butanissuingalongwiththingsin"
Alff 2021.pdf	7	27	"RichardSchechner,PerformanceStudies:AnIntroduction(NewYork,2002),p.28.Nigel Thriftarguesthatinfrastructure""haspreciselytobeperformative,ifitistobecomereliablyre- petitive""(NigelThrift,""RememberingtheTechnologicalUnconsciousbyForegrounding KnowledgesofPosition,""KnowingCapitalism[ThousandOaks,Calif.,2005],p.214)."
Alff 2021.pdf	7	28	Defoe,DuePreparationsforthePlague,vol.15ofRomancesandNarratives,ed.GeorgeA. Aitken,16vols.(London,1895),p.19.
Alff 2021.pdf	8	30	"WilliamBlackstone,""OftheRightsofPersons,""CommentariesontheLawofEngland, 4vols.(Philadelphia,1900),1:"
Alff 2021.pdf	8	31	"Blackstone,""OfIncorporealHereditaments,""invol.2ofCommentariesontheLawsof England,p."
Alff 2021.pdf	8	32	HenrydeBracton,DeLegibusEtConsuetudinibusAngliae:LibriQuinqueinVarios TractatusDistincti,ed.TraversTwiss,6vols.(NewYork,2012),6:
Alff 2021.pdf	8	33	"A.W.B.Simpson,""IncorporealThings,""AHistoryoftheLandLaw(NewYork,1986), p.104."
Alff 2021.pdf	9	37	"AkhilGupta,""TheFutureinRuins:ThoughtsontheTemporalityofInfrastructure,""in ThePromiseofInfrastructure,p."
Alff 2021.pdf	9	38	"SunilaS.Kale,""StructuresofPower:ElectrificationinColonialIndia,""Comparative StudiesofSouthAsia,AfricaandtheMiddleEast34(Dec.2014):454.Edwardsclaimsthat""to bemodernistolivewithinandbymeansofinfrastructures""(Edwards,""Infrastructureand Modernity,""p.186)."
Alff 2021.pdf	9	39	SeeJoGuldi,RoadstoPower:BritainInventstheInfrastructureState(Cambridge,Mass.,2012).
Alff 2021.pdf	9	40	Schmidgen,Eighteenth-CenturyFictionandtheLawofProperty,p.2.
Alff 2021.pdf	10	41	"Larkin,""PromisingForms:ThePoliticalAestheticsofInfrastructure,""inThePromiseof Infrastructure,p."
Alff 2021.pdf	10	42	Stout,CorporateRomanticism,p.152.
Alff 2021.pdf	12	46	"AllenandEvans,""Introduction:RoadsandWriting,""inRoadworks,p."
Alff 2021.pdf	12	47	KatherineAustin'sCase,1Ventris189,ReportsofPeytonVentris(1709),p.
Alff 2021.pdf	12	48	"Ibid.AstheWebbsobserve,highwaysneededtoresolve""therivalassumptionsthatthe trafficmustbesuitedtotheroadsandthattheroadsmustbesuitedtothetraffic""(""K,""p.1)."
Alff 2021.pdf	13	52	"AntinavonSchnitzler,""Infrastructure,ApartheidTechnopolitics,andTemporalitiesof 'Transition,'""inThePromiseofInfrastructure,p."
Alff 2021.pdf	13	53	"LisaBjörkman,""Un/knownWaters:NavigatingEverydayRisksofInfrastructuralBreak- downinMumbai,""ComparativeStudiesofSouthAsia,Africa,andtheMiddleEast34(Dec. 2014):"
Alff 2021.pdf	13	54	"SeeCatherineGallagher,""TheRiseofFictionality,""inHistory,Geography,andCulture, vol.1ofTheNovel,ed.FrancoMoretti,2vols.(Princeton,N.J.,2006),p."
Alff 2021.pdf	13	55	"ThomasBlount,Nomo-lexikon:ALawDictionary,s.v.""Chimin."""
Alff 2021.pdf	14	58	18Elizabeth1,c.10,TheStatutesoftheRealm,4:
Alff 2021.pdf	14	59	13and14CharlesII,c.2,TheStatutesoftheRealm,5:
Alff 2021.pdf	14	60	3WilliamandMary,c.12,TheStatutesoftheRealm,6:315,
Alff 2021.pdf	14	61	"RachelVorspan,""'FreedomofAssembly'andtheRighttoPassageinModernEnglish LegalHistory,""SanDiegoLawReview34,no.2(1997):933,932."
Alff 2021.pdf	15	62	Walthamstow,bycontrast,suffered.Plaguehitsohardtherein1665thattownspeople hadtodredgeanemergencyburialpitbyVinegarAlley,sonamedforthegallonsofdisinfect- ingsolutionpouredoverit.
Alff 2021.pdf	15	63	"StephenGraham,""WhenInfrastructuresFail,""inDisruptedCities:WhenInfrastructure Fails,ed.Graham(NewYork,2010),p."
Alff 2021.pdf	15	64	"AkhilGupta,""TheFutureinRuins,""p.62."
Alff 2021.pdf	16	66	Guldi,RoadstoPower,p.
Alff 2021.pdf	16	67	SusanReynolds,BeforeEminentDomain:TowardaHistoryofExpropriationofLandfor theCommonGood(ChapelHill,N.C.,2010),p.
Alff 2021.pdf	16	68	32GeorgeII,c.22,AnActforEstablishingAgreementsMadebetweenCharlesBrandling, Esquire,andOtherPersons,ProprietorsofLands,ForLayingDownaWaggon-WayinOrderFor theBetterSupplyingtheTownandNeighbourhoodofLeeds,intheCountyofYork,withCoals (London,1758),p.
Alff 2021.pdf	16	69	Thefirstlawtoauthorizecompulsorypurchaseoflandtobuildarailwaywasthe1801 WandsworthtoCroydonRailwayAct.See41GeorgeIII,c.33,andBarryDenyer-Green,Com- pulsoryPurchaseandCompensation(NewYork,2014),p.16.
Alff 2021.pdf	17	71	"ValerieAllen,""WhenThingsBreak:MendingRoads,BeingSocial,""p."
Alff 2021.pdf	17	72	InternationalRight-of-WayAssociation,PrinciplesofRightofWay(Pasadena,Calif., 1987),p.
Alff 2021.pdf	17	73	"WilliamE.Bauer,""Right-of-Way,""inPipelinePlanningandConstructionManual,ed.E. ShashiMenon(Waltham,Mass.,2011),pp.67,74;hereafterabbreviated""R."""
Alff 2021.pdf	17	74	Goodprosefurthermitigatesinfrastructure'sfalloutthroughthemodeofpublicrela- tions,anindustrynecessityatatimewhenthepipelineprotesthasbecomeaparadigmaticme- diumfordemandingindigenousrightsandenvironmentaljustice.
Alff 2021.pdf	17	75	"BruceRobbins,""TheSmellofInfrastructure:NotestowardanArchive,""boundary234, no.1(2007):31."
Alff 2021.pdf	18	76	"BernardGeoghegan,""MindtheGap:SpiritualismandtheInfrastructuralUncanny,"" CriticalInquiry42(Summer2016):"
Alff 2021.pdf	18	77	"DominicBoyer,""Infrastructure,PotentialEnergy,Revolution,""inThePromiseofInfra- structure,p."
Alff 2021.pdf	18	78	"SeeSamRoberts,""ForgottenRailroad'sLandMakesaGreatBackPorch,""NewYork Times,17June2011,www.nytimes.com/2011/06/18/nyregion/brooklyn-homeowners-turn-old-rail road-tract-into-backyards.html"
Alff 2021.pdf	18	79	Ibid.
Alff 2021.pdf	19	80	Ibid.
Alloa 2021.pdf	3	1	"SeeJorgeLuisBorges,""JohnWilkins'AnalyticalLanguage,""trans.EstherAllen,inSelected Non-Fictions,trans.AllenandSuzanneJillLevine,ed.EliotWeinberger(NewYork,2000), pp.229–32."
Alloa 2021.pdf	4	2	"StéphaneMallarmé,""EdouardManet,""trans.RosemaryLloyd,inMallarméinProse, trans.Lloydetal.,ed.MaryAnnCaws(NewYork,2001),p.63."
Arnaud 2021.pdf	1	1	RémiValade,EssaisurlaGrammairedulangagenatureldessignesà'usagedesinstituteurs desourds-muetsavecplanchesetfigures(Paris,1854),p.xiii.
Arnaud 2021.pdf	1	2	InthecontextofthisarticleIavoidusingDeafwithacapitalDbecauseofitsanachro- nisticcharacter.FollowingAnneliesKusters,MaartjeDeMeulder,andDaiO'Brien'sposition intheintroductiontotheirbookInnovationsinDeafStudies:TheRoleofDeafScholars,Ihave decidedtousethetermdeafwithasmalldasthemostinclusivetermthroughoutthearticle, whennoothertermispromptedbythecontext;seeAnneliesKusters,MaartjeDeMeulder, CriticalInquiry47(Winter2021) ©2021byTheUniversityofChicago.00093-1896/21/4702-0004$10.00.Allrightsreserved.
Arnaud 2021.pdf	3	7	SeeClerc,AnAddressWrittenbyMr.ClercandReadbyHisRequestataPublicExamina- tionofthePupilsintheConnecticutAsylumbeforetheGovernourandBothHousesoftheLegisla- ture(Hartford,Conn.,1818).SeealsoR.A.R.Edwards,WordsMadeFlesh:Nineteenth-Century DeafEducationandtheGrowthofDeafCulture(NewYork,2012).
Arnaud 2021.pdf	3	8	Onthemovetooralism,seeDouglasC.Baynton,ForbiddenSigns:AmericanCultureand theCampaignagainstSignLanguage(Chicago,1996),andAnneT.Quartararo,DeafIdentity andSocialImagesinNineteenth-CenturyFrance(Washington,D.C.,2008).
Arnaud 2021.pdf	3	9	GeraldShea,TheLanguageofLight:AHistoryofSilentVoices(NewHaven,Conn.,2017), p.90.SeealsoDelaporte,LesSourds,c'estcommeça:Ethnologiedelasurdimutité(Paris,2002).
Arnaud 2021.pdf	4	10	SeeJacquesDerrida,DelaGrammatologie(Paris,1967).
Arnaud 2021.pdf	4	11	Seeibid.
Arnaud 2021.pdf	4	12	"SeeDirksenL.Bauman,""Audism:ExploringtheMetaphysicsofOppression,""Journalof DeafStudiesandDeafEducation9,no.2(2004)and""ListeningtoPhonocentrismwithDeaf Eyes:Derrida'sMutePhilosophyof(Sign)Language,""EssaysinPhilosophy9(Jan.2008). SeealsoChristopherB.Krentz,""TheCameraandPrintingPress:HowFilmHasInfluenced ASLLiterature,""inSigningtheBodyPoetic:EssaysonAmericanSignLanguageLiterature,ed. Bauman,JenniferL.Nelson,andHeidiM.Rose(Berkeley,2006),pp.51–70."
Arnaud 2021.pdf	5	13	FerdinandBerthier,L'Abbédel'Épée,savie,sonapostolat,sestravaux,salutteetses succès(Paris,1852),p.
Arnaud 2021.pdf	5	14	"PierreDesloges,Observationsd'unsourdetmuet,suruncoursélémentaired'éducationdes sourdsetmuets(Amsterdam,1779),pp.7–8;hereafterabbreviatedO.SeealsoRenateFischer, ""TheStudyofNaturalSignLanguageinEighteenth-CenturyFrance,""SignLanguageStudies2 (Summer2002):391–406and""DieErforschungdernatürlichenGebärdenspracheim Frankreichdes18.Jahrhunderts,""DasZeichen63(2003):12–20."
Arnaud 2021.pdf	6	15	ThisdescriptionrecallstheexperienceofJosephJacototasanalyzedmostastutelyin JacquesRancière,TheIgnorantSchoolmaster:FiveLessonsinIntellectualEmancipation,trans. KristinRoss(1987;Stanford,Calif.,1991).
Arnaud 2021.pdf	6	16	"SeeFlorenceEncrevé,LesSourdsdanslasociétéfrançaiseauXIXesiècle:idéedeprogrèset languedessignes(Grâne,2012),andHarlanLane,WhentheMindHears:AHistoryoftheDeaf (NewYork,1984).Onfoundingstoriesaboutdel'Épée,seeCarolPaddenandTom Humphries,""ImagesofBeing,""DeafinAmerica:VoicesfromaCulture(Cambridge,Mass., 1988),pp.26–"
Arnaud 2021.pdf	6	17	"Rancière'sdistinctionbetween""theeducationofthepeople""andintellectualemancipa- tionismosthelpfulinthisregard(Rancière,TheIgnorantSchoolmaster,p.132)."
Arnaud 2021.pdf	7	7	stitutiondesSourdsetMuets,parlavoiedessignes
Arnaud 2021.pdf	7	19	"SeeEtienneBonnotdeCondillac,Essaisurl'originedesconnoissanceshumaines(Amster- dam,1746)andCoursd'étudepourl'instructionduprincedeParme,Œuvrecomplètes(Paris, 1998).SeealsoFischer,""LanguageofAction,""inLookingBack:AReaderontheHistoryofDeaf CommunitiesandTheirSignLanguages,ed.FischerandLane(Hamburg,1993),pp.429–"
Arnaud 2021.pdf	7	20	Del'Épéereliedonbooksinhisteaching.Asignificantpartofthepubliclectureshe gavewasbasedonaskingsomeonefromtheaudiencetochooseapagefromabook,which onepupilwouldthenhavetotranslateinsigns,whileanotherwroteitinFrenchontheboard onlyfromthedictationinsigns—toprovethatthepassagehadnotbeenprerehearsed.
Arnaud 2021.pdf	8	21	SeeRoch-AmbroiseAugusteBébian,Essaisurlessourds-muetsetsurlelangagenaturel, ou,Introductionáuneclassificationnaturelledesidéesavecleurssignespropres(Paris,1817),p.38; hereafterabbreviatedE.
Arnaud 2021.pdf	8	22	Seel'Épée,Institutiondessourds-muets,p.
Arnaud 2021.pdf	8	23	SeeJean-JacquesValade-Gabel,DesSignesméthodiquesetdessignesditsréguliers(Paris, 1862),p.8.
Arnaud 2021.pdf	10	24	SeeReydelaLacroix,LaSourde-MuettedelaClapièreouleçonsdonnéesàmafille,Essai élémentaireapplicableauxenfantsnonsourds-muets(Béziers,1800–1801).
Arnaud 2021.pdf	10	25	OnSicard'sconceptionofsigns,seeSophiaRosenfeld,ARevolutioninLanguage:The ProblemofSignsinLateEighteenth-CenturyFrance(Stanford,Calif.,2001).
Arnaud 2021.pdf	10	26	"Ina1770lettertooneofhisclosefriends,del'Épéedescribedhisscheme.Seedel'Épée, lettertodeM.l'Abbé,1771,""LettrepremièredeM.l'Abbé,instituteurdessourds&muets,à M.l'Abbé,sonintimeamien1771,""Institutiondessourdsetmuetsparlavoiedessignes méthodiquessecondepartie,quicontientlesprogrammesdesexercicesquiontétéfaitsparles sourds&muetsen1771,72,73,&74;&leslettresquiyontrapport(Paris,1776),p.12."
Arnaud 2021.pdf	11	27	"SeeChristianCuxac,""LaMimographiedeBébian:Finalitéetdestind'uneécrituredela LSF,""Surdités5(Apr.2004):81–95,andFischer,""ZurVerschriftungderGebärdensprachen Gehörloser;BewegungsnotationmitderMimographie,""Kodikas/Code18,nos.1–3(1995):63–"
Arnaud 2021.pdf	11	28	"Del'Épée'sdictionarywasonlypublishedinthelatenineteenthcentury.Seealsode l'Épée,Dictionnairedessourds-muets,ed.J.A.A.Rattel(Paris,1896);Roch-AmbroiseCucurron Sicard,Théoriedessignes,2vols.(1801;Paris,1814);andSabineArnaud,""FromGesturetoSign:"
