filename	sent_idx	sentence
Bashkin 2021.pdf	2	Muslim activists and community leaders were likewise quick to show theirsupporttoJewishvictimsofwhitenationalism,especiallyaftertheat- tacks on synagogues in Pittsburg and San Diego, comparing different vic- timsofcolonialism,anti-Semitism,andracism.ThisnewMuslim-Jewish alliancewasparticularlynoticeableduringthe2019–2020campaignofSen- ator Bernie Sanders for the leadership of the Democratic Party, which at- tractedMuslimandArabvotersacrossthenation.AsonofPalestinianref- ugees, Amer Zahr wrote in
Bashkin 2021.pdf	3	SeeMichaelR.Fischbach,TheMovementandtheMiddleEastHowtheArab-IsraeliCon- flictDividedtheAmericanLeft(Stanford,Calif.,2020).
Bashkin 2021.pdf	4	"190 Orit Bashkin / The Colonized Semites and the Infectious Disease backedSanders,""notinspiteofhisJewishness,butbecauseofit.""Sanders, Zahrexplained,""hasoftenspokeofhowhisfamily'shistoryofsufferingin theHolocausthasinformedhisempathyforthatofothers,including...the unjustplightofPalestinianslivingunderIsraelioccupation.""Hiscampaign, whichemphasizedsolidarityandempathy,resonated""mantraswe'vebeen hearingfrom ourArabmomsanddadsforyears....Hesaysthesethings becauseheisJewish,andwehearthemnativelybecau"
Bashkin 2021.pdf	5	The understanding that racism—in its anti-Arab, anti-Muslim, and anti-Jewish forms—originated and grew in the same European (and later American) cesspool was prevalent in intellectual circles long before the presidency of Trump and the global rise of racist populism.
Bashkin 2021.pdf	6	This arti- cle, consequently, studies the ways in which Arab intellectuals, Christians, and Muslims alike, wrote about modern anti-Semitism and protested the persecution of Jews in Eastern and Western Europe during the four de- cadesprecedingthedemiseoftheOttomanEmpire.Iarguethatthesevery pro-Jewish positions served to encourage a discussion about colonial hy- pocrisy and to promote ecumenical fram
Batsaki 2024.pdf	0	The Plant at the End of the World: ' Precious Okoyomon s Invasive Art Yota Batsaki Twosummersago,thecavernouslastroomofthesprawlingmainsiteof theVeniceBiennalewasgivenovertoaninstallationbytheartistPrecious Okoyomon(fig.1).Enteringthroughasmallantechamberthatmarkedoff theareafromtherestoftheexhibitionwithaheavy,blackdrape,thevisitor wassuddenlyengulfedbythewarmandhumidenvironmentofthehangar- likespace.Anindoorgardencomposedlargelyofanotoriousinvasiveplant, kudzu,whosesaleandcultivationarenowproh
Batsaki 2024.pdf	1	Indeed, the Biennale installation incorporated and expanded elements of aprevious kudzu installation, Earthseed (2020), shown at the Museum für ModerneKunst(MMK)inFrankfurtduringthepandemic.Theartist'schoice of a plant invader as the living backbone of these installations is informed bybothkudzu'sfascinatingbiologyanditswindingculturalhistory.Aval- uedplantwithalongtraditionofmedicinalandeconomicusesinitsnative China, Korea, and Japan, kudzu traveled to the United States in the late nineteenth c
Batsaki 2024.pdf	2	586 Yota Batsaki / The Plant at the End of the World FIGURE 1.
Batsaki 2024.pdf	3	"PreciousOkoyomon,installationviewofToSeetheEarthbeforetheEndofthe World(2022),atthefifty-ninthInternationalArtExhibition—LaBiennalediVenezia,""The MilkofDreams""(2022).PhotobyCleliaCadamuro.Courtesyoftheartist."
Batsaki 2024.pdf	4	panacea for the rampant soil erosion brought on by cotton plantations in theAmericanSouth.Thevinequicklyoutstrippedhumanstotakeoverlarge swaths of the landscape, smothering other vegetation and interfering with biodiversityandlandproductivity.Inthisproteanvine,Okoyomonhasfound apotentvehicleforexploringlegaciesofcapitalismandcolonialismandtheir humanandenvironmentaltoll.Notonlydoestheartist'suseofkudzuillu- minatethenexusofrace,migration,andecologicalharmintheAmerican South,butitalsospeakstobroa
Batsaki 2024.pdf	5	Thisisaplantmoment.Inthelastdecadeorso,criticaltheoryhastaken inspirationfromecofeminism,animalstudies,andcritiquesoftheAnthro- pocenetobroadenourethicalengagementwithmore-than-humanbeings Yota Batsaki is the executive director of Dumbarton Oaks, a Harvard Uni- versity research center, museum, and historic garden located in Washington, D.C.
Batsaki 2024.pdf	6	At Dumbarton Oaks she also heads the Pl
Belisle 2025.pdf	0	I Photography and AI: Why It Matters, Though Brooke Belisle Hot Dog Sandwich Isahotdogasandwich?Sandwichesseemfamiliarandobvious,easyto define.
Belisle 2025.pdf	1	But millions of answers making up this meme prove otherwise.1 Sandwichexpertsmaytellusrulesofsubstanceandform,outlineexpansive taxonomies,reassureuswithcitationsaboutanEnglishEarl.Aseachentry attemptsamorecomprehensiveandconclusiveanswer,thepedantrycom- pounds.
Belisle 2025.pdf	2	Butthe more totaland definitive the answer seems tobe, theless self-evidentitscriteriaappear.Theverypomposityofthesandwichexpert beginstoreadasawinkingacknowledgementthattheirexpertisecanonlybe performative, their authority self-authorizing.
Belisle 2025.pdf	3	Each iteration of the meme thatclaimstoresolvethequestionaddstotheongoinggag,sothedebategoes absurdlyon.
Belisle 2025.pdf	4	"AmandaWasielewski'sessayonAIandphotographytakesupahot-dog- sandwichkindofquestion(seeAmandaWasielewski,""UnnaturalImages:On AI-GeneratedPhotographs,""CriticalInquiry51[Autumn2024]:1–29).Wasielewski asserts that, ""framed within long-standing debates on the ontology of the pho- tographicimage,""heressay""seekstoanswerthequestion:Canphotorealistic AI-generatedimagesbedefinedasphotographs?""(p.6).Herephotography 1."
Belisle 2025.pdf	5	"See,forexample,MeganGarber,""It'sNotaSandwich,""Atlantic,5Nov.2015,www .theatlantic.com/entertainment/archive/2015/11/its-not-a-sandwich/414352/;JillianKramer,""Ruth BaderGinsburgWeighsinonWhetheraHotDogIsaSandwich,""FoodandWine,22Mar."
Belisle 2025.pdf	6	"2018,www.foodandwine.com/news/ruth-bader-ginsburg-hot-dog-sandwich;and""IsaHotDog aSandwich?ScienceFinallyhastheAnswer,""Discover,4Apr.2022,www.discovermagazine .com/the-sciences/is-a-hotdog-a-sandwich-science-finally-has-the-answer.ThankstoScottRich- mondforsuggestingthismemeinrelationshiptoAI."
Belisle 2025.pdf	7	398 Brooke Belisle / Response wouldbethefamiliarsandwichandAI-generatedimagesthehotdogsthatbeg classification.
Belisle 2025.pdf	8	Like the TikTok videos claiming to solve sandwichness once andforall,thisessayproposesacomprehensivetheoryofphotographicness.
Belisle 2025.pdf	9	Photography cancertainly seem familiar, given thatmost people make, see, and circulate what they understand as photographs every day without feelingpuzzledaboutdefiningthem.But,likethesandwichmeme,attempts toexplainphotographyunsettlewhatwentunquestioned.Whatphotography mightbehasbeencontinuallyreinventedandreimaginedoveralmosttwo centuries,boundupwithbroadernegotiationsofrelationshipsbetweenart andtechnology,realityandrepresentation,visibilityandknowability.Iagree with Wasielewski that this his
Belisle 2025.pdf	10	Reengaging with the difficulty of defining photography could offer critical purchase on AI-generated images.
Belisle 2025.pdf	11	But that's not what theessaydoes.
Belisle 2025.pdf	12	Wasielewski effectively seeks to reconcile two things: how photography came to be understood through dominant theorizations of its medium- specificity—primarilybytwentieth-century,USandEuropeanculturalthe- orists—andwhatcountsasphotographicinthecurrentcontextofAI-driven imaging.Thischoiceabouthowtoapproachthemutualdefinitionofpho- tographyandAI-generatedimagesstro
Benney 2020.pdf	0	"Aesthetic Resources in Contemporary Chinese Politics Jonathan Benney Introduction TheChinesepartystatemakesextensiveuseofitsformerChairmanMao Zedong in the discourse it produces and approves—from the portrait fa- miliartoallChinesecitizenshangingovertheoldImperialPalaceofMao's idealizedvisage,tobanknotes,postagestamps,badges,andposters.Maoist strategies,suchas""rectification""ofcriticsandmasscampaigns,arealsocom- mon.1 This occurs despite the vast economic and social differences between Mao'sChina"
Benney 2020.pdf	2	GeremieR.Barmé,ShadesofMao:ThePosthumousCultoftheGreatLeader(Armonk, N.Y.,1996),p.15;hereafterabbreviatedSM.
Benney 2020.pdf	4	"MeiRongzheng(梅荣政)andLiJing(李静),""Zhengquebawogaigekaifangqianhouliang gelishishiqidexingzhijixianghuguanxi""(正确把握改革开放前后两个历史时期的性质及相互关系, CorrectlyGraspingtheTwoHistoricalPeriodsbeforeandafterReformandOpeningUp),Hongqi, 11July2017,theory.people.com.cn/n1/2017/0711/c143843-29396017.html 3."
Benney 2020.pdf	5	"PartyHistoryResearchCenteroftheCommunistPartyofChinaCentralCommittee (中共中央党史研究室),""Zhengquekandaigaigekaifangqianhoulianggelishishiqi—xuexiXi Jinpingzongshujiguanyu'lianggebunengfouding'dezhongyaolunshu""(正确看待改革开放前 后两个历史时期—学习习近平总书记关于""两个不能否定""的重要论述,CorrectlyViewingtheTwo HistoricalPeriodsbeforeandafterReformandOpeningUp—StudyingGeneralSecretaryXi Jinping'sImportantDiscussionofthe""TwoUndeniables""),People'sDaily,8Nov.2013,politics."
Benney 2020.pdf	6	"people.com.cn/n/2013/1108/c1001-23471419.html.The""reformandopeningup""(gaigekaifang) periodbeganafterMao'sdeath."
Benney 2020.pdf	8	"SeeSuishengZhao,""XiJinping'sMaoistRevival,""JournalofDemocracy27,no.3(2016): 83–97."
Benney 2020.pdf	9	606 Jonathan Benney / Aesthetic Resources aroundChongqinganddrivenbyBoXilai,acharismaticformerPolitburo memberandmayorofChongqingfromaninfluentialpoliticalfamily,who waslatersentencedtolifeimprisonmentafterbeingfoundguiltyofcorrup- tion.5 Another suggestion is that Xi, more than previousreform leaders, is distinctivelyusingMaoistmethods(suchasthecultivationofaleadershipcult andthepurgingofrivals);buttheextenttowhichthesearecharacteristically Maoist(andnot,say,Stalinistormerelyauthoritarian)isdeb
Benoist 2019.pdf	0	Judgement and Beyond Jocelyn Benoist OnewayArnoldDavidsonbreaksthemoldistogivephilosophicalsignif- icance tothe questionof improvisation.Inparticular,inhisenduring dia- loguewithGeorgeLewis,Davidsonhasdevelopedaveryoriginaltakeonthis issue,dealing withimprovisation not only as aesthetic in the narrowsense butasaglobalandexistentialphenomenon.
Benoist 2019.pdf	1	"In ""Spiritual Exercises, Improvisation, and Moral Perfectionism,"" he builds a connection between the kind of improvisation to be found in the practiceofjazzbySonnyRollinsandthephilosophicaltraditionofspiritual exercises, in which he is personally interested.1 He finds the same kind of ""concernfortheself""onbothsides.2Inaveryconvincinganalysis,Davidson showshowimprovisation—assoonasitceasestobeinterpretedasthemere performance of something that already exists—is a practice of the self in which the "
Benoist 2019.pdf	2	"It is nolongerasmuchanaestheticasitisanethic—or,toputitmorecorrectly, itisanaestheticinsofarasarealaestheticisitselfanethic.Suchanerasureof theborderbetweenthetwoisexactlywhatcanbeheardinMichelFoucault's latemottoofan""aestheticsofexistence.""3 Inordertomakesense,then,oftheshiftmadeinthesenseofethic,itis helpful to remember the contrast drawn by Foucault between ""a morality 1."
Benoist 2019.pdf	3	"SeeArnoldI.Davidson,""SpiritualExercises,Improvisation,andMoralPerfectionism: WithSpecialReferencetoSonnyRollins,""inTheOxfordHandbookofCriticalImprovisation Studies,2vols.,ed.GeorgeE.LewisandBenjaminPiekut(NewYork,2016),1:523–38."
Benoist 2019.pdf	5	"SeeMichelFoucault,""TheEthicsoftheConcernforSelfasaPracticeofFreedom,""trans."
Benoist 2019.pdf	6	P.AranovandD.McGrawth,inEthics:SubjectivityandTruth,trans.RobertHurleyetal.,ed.
Benoist 2019.pdf	7	PaulRabinow,vol.1ofTheEssentialWorksofFoucault1954–1984,3vols.(NewYork,1997), pp.281–301.
Benoist 2019.pdf	9	"SeeFoucault,""AnAestheticsofExistence,""trans.AlanSheridan,inPolitics,Philosophy, Culture:InterviewsandOtherWritings,1977–1984,trans.Sheridanetal.,ed.LawrenceD."
Benoist 2019.pdf	10	Kritzman(NewYork,1990),pp.47–53.
Benoist 2019.pdf	11	"thatwasessentiallyasearchforapersonalethics""and""amoralityasobedi- encetoasystemofrules.""4Inthisregard,itseemsthatimprovisationpro- videsuswithaparadigmofwhatitistofind—andinvent—one'sway,for improvising is not just about obeying a given rule."
Benoist 2019.pdf	12	It is clear, indeed, that onecannotmakesenseofimprovisationwithoutfocusingonperformance, asitliesbeyondthemeresettingofanyrule.Improvisationmakesobvious the irreducibilityof performance, itsreliance on the importation ofsome- thingnotincludedintherules.Tobesure,improvisation,fromthispoint ofview,hasarevealingfunction,asitsirreducibilitypertainstosomeextent toeveryperformance.Whatmakesimprovisationspecific,however,isthatin itscaseperformanceisnotanadditionalmomentbutratherthethingitself.
Benoist 2019.pdf	13	Improvisationisallaboutwhathappensinperformance.Bydefinitionitcan- notbeanticipated—thoughthisdoesnotalwaysprecludespecificexpecta- tions—oritwouldnotcountasimprovisation.
Benoist 2019.pdf	14	Thus,improvisationiscertainlyatopicalissueifonewantstoaddressthe problemoftherelationtorulesthatourpracticescanendorse.Iwouldliketo ad
Bering-Porter 2022.pdf	0	fi Data as Symbolic Form: Data cation and the Imaginary Media of W.
Bering-Porter 2022.pdf	3	Du Bois David Bering-Porter Essentially,allmodels arewrong, butsome areuseful.
Bering-Porter 2022.pdf	4	–George BoxandNormanDraper1 Factsareontological, evidence isepistemological, data isrhetorical.
Bering-Porter 2022.pdf	5	"–Daniel Rosenberg2 Introduction In1900W.E.B.DuBois,alongwithhisteamfromtheAtlantaSociolog- icalLaboratoryatAtlantaUniversity,createdanexhibitionforthe""American NegroExhibit""attheExpositionUniverselleinParis.Theexhibitionwasmeant tocombatracistrepresentationsofAfricanAmericansandotherpartsofthe Blackdiasporathroughthehardworkofsocialquantification,showingthe disadvantagesandinequalitiesoftheBlackpopulationinthestateofGeorgia."
Bering-Porter 2022.pdf	6	Theexhibitionwassupportedbyoverthreehundredphotographsandanar- rayofstatisticalevidence,andvisitorsweregreetedwithawealthofinforma- tionincludingDuBois'sdataportraits,asetofrichlycoloreddiagramsthat representedanearlyandimpressiveexampleofdatavisualization.Thefirst plateoftheexhibitionillustratesbothanaestheticandpedagogicalsideof DuBois'sproject(fig.1).Inthisexample,numbersarenotthefirstthingto drawtheeye,butratheritisthecolors,lines,andthejuxtapositionofvisuality anddatathatcombineintoamixofun
Bering-Porter 2022.pdf	8	GeorgeBoxandNormanR.Draper,EmpericalModel-BuildingandResponseSurfaces (NewYork,1987),p.424.
Bering-Porter 2022.pdf	10	"DanielRosenberg,""DatabeforetheFact,""in""RawData""IsanOxymoron,ed.Lisa Gitelman(Cambridge,Mass.,2013),p.18."
Bering-Porter 2022.pdf	12	W.E.B.DuBois,TheSoulsofBlackFolk,ed.HenryLouisGatesJr.andTerriHumeOliver (NewYork,1999),p.17.Thisphrasealsoappearsinplate1oftheexhibition.
Bering-Porter 2022.pdf	14	"""TheGeorgiaNegro:ASocialStudy,""byW.E.B.DuBois(1900).Courtesy oftheLibraryofCongress."
Bering-Porter 2022.pdf	15	The dark, shaded areas on the map signify the racialized blackness at the heartofDuBois'sproject,formingananalogybetweentworegistersofvi- sualrepresentation,oneimmediateandapparentonthepageandtheothera David Bering-Porter isassistantprofessorofcultureandmediaattheEugene LangCollegeoftheLiberalArtsatTheNewSchool.Hiscurrentbookprojectisa studyofundeadlaborandthewaysthatrace,labor,andvaluecometogetherin themediatedbodyofthezombie.HiswritinghasappearedinthejournalsCulture Machine,Post45,Flow,MIRAJ,a
Bering-Porter 2022.pdf	16	264 David Bering-Porter / Data as Symbolic Form politicallychargedhistoryofthetrans-Atlanticslavetrade.ThisarticletakesDu Bois'sstatementaboutthecolorlineverydirectlyandexplorestheactualand conceptuallinesthatDuBoiscreatesintheillustratio
