target_id,title,author,year,candidate_count,decision,selected_qid,alternative_qids,confidence,issue_codes,reason,resolution_stage,decision_source,model,prompt_sha256,context_safe_fallback
OL7973256W,The Collected Works of Ambrose Bierce. Volume III. Can such things be? [42 stories],"Bierce, Ambrose",1910,10,MATCH,Q25458838,[],medium,"[""title_variant""]","The target is Volume III of Bierce's collected works, titled Can Such Things Be?, which corresponds to the supplied work-level collection Q25458838. Q19967031 represents the broader complete collected edition rather than this specific underlying collection.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10647341W,"The ""Z"" murders",J. Jefferson Farjeon,1932,5,MATCH,Q112241521,[],high,[],"Q112241521 is a work-level 1932 novel titled The Z Murders by Joseph Jefferson Farjeon, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL114611W,The demon lover,Violet M. Firth,1927,10,MATCH,Q133983063,[],high,[],"Q133983063 is the work-level literary item for the 1927 novel The Demon Lover by Dion Fortune, whose birth name was Violet M. Firth. The title, author identity, and year match the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1184869W,Le blé en herbe,Sidonie-Gabrielle Colette,1923,8,MATCH,Q1158751,[],high,[],"Q1158751 is the 1923 literary work by Colette and has the exact stated French title 'Le Blé en herbe', matching the target author and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1206479W,The present and the past,I. Compton-Burnett,1900,10,MATCH,Q7758061,[],high,[],Q7758061 is a work-level literary item with the exact title and matching author Ivy Compton-Burnett; the target's catalog-style author form and conflicting year do not outweigh the direct title and authorship evidence.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1327452W,Dvärgen,Pär Lagerkvist,1945,11,MATCH,Q339947,[],high,[],"Q339947 is the work-level novel by Pär Lagerkvist with the exact Swedish title ""Dvärgen"". The 1944 publication date is compatible with the target's 1945 year as supporting edition/catalog metadata; the musical work with the same title is unrelated.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL136502W,Die andere Seite,Alfred Kubin,1908,5,MATCH,Q443991,[],high,"[""title_variant""]","Q443991 is the work-level literary item for Alfred Kubin's novel Die andere Seite, stated as ""Die andere Seite. Ein phantastischer Roman."" The 1909 publication date is compatible with the target's 1908 date as a first-publication or catalog-year discrepancy.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1418224W,Swords of Mars,Edgar Rice Burroughs,1936,5,MATCH,Q596369,[],high,[],"Q596369 is a work-level literary item titled ""Swords of Mars,"" authored by Edgar Rice Burroughs, with a matching 1936 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1490132W,The trail of the serpent,"Braddon, M. E.",1890,10,MATCH,Q24971199,[],high,[],"Q24971199 is a work-level literary item titled exactly ""The Trail of the Serpent"" by Mary Elizabeth Braddon, matching the target author and title. The 1890 year is compatible with a later edition or catalog date; Q124090449 is a differently titled 1861 work and the other exact-title candidates are a disambiguation page and film.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15225341W,Catherine de Ḿedici,Honoré de Balzac,1894,14,MATCH,Q3504971,[],high,"[""title_variant""]","Q3504971 is the work-level literary item for Honoré de Balzac's Sur Catherine de Médicis, corresponding to the target's English/variant title Catherine de Médici. The 1894 date is consistent with a later edition or translation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15301292W,"Korolʹ, dama, valet",Vladimir Vladimirovich Nabokov,1928,9,MATCH,Q2388084,[],high,[],"Q2388084 is the work-level novel by Vladimir Nabokov, with the matching Russian title Король, дама, валет, transliterated as Korol', dama, valet, and the matching 1928 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15838102W,The Magic Bed-Knob (Bedknobs and Broomsticks #1),Mary Norton,1943,10,MATCH,Q111097620,[],high,"[""title_variant""]","Q111097620 is the 1943 children's literary work by Mary Norton and has aliases matching the target title, including “The Magic Bed-Knob” and “The Magic Bed Knob.”",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL16034331W,Remembrance of things past,"Proust, Marcel",1934,12,MATCH,Q464928,[],high,"[""title_variant""]","Q464928 is Marcel Proust's work-level novel sequence In Search of Lost Time, with the exact alias Remembrance of Things Past. The Open Library evidence identifies the target as a translation of the seven-volume A la recherche du temps perdu, so it should resolve to this underlying work rather than an edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL16102222W,The queen of Appalachia,Joe H. Borders,1901,1,MATCH,Q133512126,[],high,[],"The candidate is a work-level literary item with the exact title, matching author Joe H. Borders, and matching 1901 publication context.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17749818W,A girl of the Limberlost,Gene Stratton-Porter,1909,13,MATCH,Q4657049,[],high,[],"Q4657049 is the work-level literary work A Girl of the Limberlost by Gene Stratton-Porter, matching the target title and author. The other title-matching candidates are films or a disambiguation page.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1794621W,Condemned as a nihilist,G. A. Henty,1892,10,MATCH,Q124082425,[],high,"[""title_variant""]",Q124082425 is a work-level 1893 novel by G. A. Henty whose title begins exactly with the target title; the differing year is consistent with publication-year variation.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL18039667W,Yiddish tales,Helena Frank,1912,1,MATCH,Q136309354,[],medium,"[""missing_metadata""]","Exact title and publication year match, and the candidate is a work-level fiction item explicitly described as translated by Helena Frank, matching the target attribution. Author properties are sparse, so confidence is medium.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL182107W,Heidi's children,Charles Tritten,1939,1,MATCH,Q3790553,[],high,[],"Exact title match; Q3790553 is explicitly identified as the 1939 literary work by Charles Tritten, matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL19556637W,The span o'life,Jean Newton McIlwraith,1899,2,MATCH,Q124090277,[],high,"[""title_variant""]","Q124090277 is a 1899 literary work by Jean McIlwraith with the matching title variant “The Span o' Life: A Tale of Louisbourg and ...”, corresponding to the target’s abbreviated title.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL20112W,The  man who would be king,"Kipling, Rudyard",1898,11,MATCH,Q1129936,[],high,[],"Q1129936 is the work-level novella The Man Who Would Be King by Rudyard Kipling, matching the target title and author. Its 1888 date is consistent with the original publication and does not outweigh the target record's later 1898 year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL21512042W,Foreigner,Ralph Connor,1909,10,MATCH,Q101077177,[],high,"[""title_variant""]","Q101077177 is a work-level novel by Charles William Gordon, the author behind the pseudonym Ralph Connor, and is titled ""The Foreigner"" (also ""The Foreigner: A Tale of Saskatchewan""), matching the target despite the omitted article.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL26487749W,"H. M. Pulham, Esquire",John P. Marquand,1941,10,MATCH,Q42185009,[],high,[],"Q42185009 is a work-level literary work titled “H.M. Pulham, Esquire,” matching the target title after punctuation normalization, and is explicitly authored by John P. Marquand.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL31651W,The green bay tree,Louis Bromfield,1924,10,MATCH,Q125405889,[],high,[],"Q125405889 is a work-level literary item explicitly titled ""The Green Bay Tree,"" authored by Louis Bromfield, and dated 1924, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39115437W,Turning Thirty,Mike Gayle,1925,4,MATCH,Q7856042,[],high,[],"Q7856042 is the work-level literary item for Turning Thirty by Mike Gayle, with exact title and author matches. The supplied 1925 year conflicts with its documented 2000 publication but is treated as non-dispositive metadata.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39549413W,Rudder Grange,Frank Richard Stockton,1883,10,MATCH,Q42186323,[],high,[],"Q42186323 is a work-level literary item with the exact title ""Rudder Grange"" and the matching author Frank R. Stockton, corresponding to the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42503996W,The tragic comedians,"Meredith, George",1910,8,MATCH,Q124090448,[],high,"[""title_variant""]","Q124090448 is the work-level 1880 novel by George Meredith titled ""The Tragic Comedians: A Study on a Well-Known Subject,"" which corresponds to the target's shortened title; the 1910 date is consistent with a later edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43823847W,"Five mice in a mouse-trap, by the Man in the Moon","Richards, Laura Elizabeth Howe",1881,7,MATCH,Q133540321,[],high,[],Q133540321 exactly matches the target title and author Laura E. Richards and is identified as a literary work from 1881.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44670220W,"Look homeward, angel: II",Thomas Wolfe,1948,10,MATCH,Q6675006,[],high,"[""title_variant""]","The target is a 1948 volume/edition-style variant titled “Look homeward, angel: II,” which corresponds to Thomas Wolfe’s underlying novel Look Homeward, Angel. Q6675006 is the supplied work-level item with matching title, author, and literary-work classification.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44904W,Fellow-townsmen,"Hardy, Thomas",1880,14,MATCH,Q138351483,[],high,[],"Q138351483 is the 1880 short story by Thomas Hardy, with the matching title variant ""Fellow-Townsmen"" and work-level literary-work classification.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4774193W,Seventeenth Summer,Maureen Daly,1942,1,MATCH,Q7457655,[],high,[],"Q7457655 is a work-level literary work titled ""Seventeenth Summer,"" explicitly described as a novel by Maureen Daly, matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL51141W,The job,Sinclair Lewis,1905,11,MATCH,Q7743319,[],high,[],"Q7743319 is a work-level novel by Sinclair Lewis with the exact title alias and stated title ""The Job"". Its 1917 publication date supports the bibliographic identity; the target year 1905 is likely erroneous or refers to an earlier record.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5208679W,The bishop's mantle,Agnes Sligh Turnbull,1947,8,MATCH,Q7718167,[],high,[],Q7718167 is a work-level literary item with the exact title and matching author Agnes Sligh Turnbull. Its 1948 publication date is compatible with the target's 1947 bibliographic year.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL52195W,The food of the gods and how it came to earth,H. G. Wells,1900,3,MATCH,Q1215802,[],high,[],Q1215802 is a work-level literary item with the exact target title and author H. G. Wells. The 1904 publication date conflicts with the supplied 1900 year but does not outweigh the strong title and authorship evidence.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6585796W,Jurgen,James Branch Cabell,1919,14,MATCH,Q4354720,[],high,[],"Q4354720 is the work-level novel by James Branch Cabell, with the exact target title as an alias and matching 1919 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL7017009W,Dragonwyck,Anya Seton,1944,11,MATCH,Q5305467,[],high,[],"Q5305467 is a work-level item explicitly identified as the 1944 novel Dragonwyck by Anya Seton, matching the target title, author, and year. The other exact-title candidate is a 1946 film, not the literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL77774W,Jane of Lantern Hill,L. M. Montgomery,1936,6,MATCH,Q6153000,[],high,[],Q6153000 is a work-level literary-work item with the exact title Jane of Lantern Hill and the matching author Lucy Maud Montgomery. Its 1937 publication date is consistent with the target's 1936 date as supporting metadata.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL77780W,The golden road,L. M. Montgomery,1910,12,MATCH,Q1056787,[],high,[],Q1056787 is the work-level literary work titled The Golden Road by Lucy Maud Montgomery. The differing supplied year is outweighed by the exact title and author match.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL8125158W,The triumph of the Scarlet Pimpernel,"Orczy, Emmuska Orczy",1922,11,MATCH,Q16169884,[],high,[],"Q16169884 is a work-level literary item with the exact title, matching author Emma Orczy, and matching 1922 publication year. The film candidate is a derivative adaptation and is not the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL81295W,Sons and Lovers,"Lawrence, D. H.",1913,9,MATCH,Q80771,[],high,[],"Q80771 is a work-level literary item explicitly titled ""Sons and Lovers,"" described as the 1913 novel by D. H. Lawrence, with matching author and publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL93729W,The olive orchard,Guy de Maupassant,1925,9,MATCH,Q16653477,[],high,"[""title_variant""]","Q16653477 is the work-level Maupassant short story ""Le Champ d’oliviers,"" whose title is the French equivalent of the target's ""The olive orchard."" Its author and chronology are consistent with the 1925 English-language target record.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL99522W,The Story of the Treasure Seekers,E. Nesbit,1899,6,MATCH,Q7766848,[],high,[],"The candidate exactly matches the target title, author identity via E. Nesbit/Edith Nesbit, 1899 publication year, and is explicitly a work-level literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
